(2025-01-08 07:09:03,665) | root| INFO | => ----------------------the user open the app-------------------------------------
(2025-01-08 07:34:09,725) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,725) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,726) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,757) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,779) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,781) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,781) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,785) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,812) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,830) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,831) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,831) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,832) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,861) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,884) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,885) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,885) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,885) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,914) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:09,939) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:09,940) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:09,940) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:09,941) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:09,964) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,080) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,081) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,081) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,082) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,110) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,129) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,132) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,133) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,134) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,161) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,187) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,189) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,189) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,190) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,214) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,237) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,237) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,237) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,238) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,270) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,458) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,459) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,459) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,460) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,488) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,510) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,511) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,511) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,512) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,539) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,559) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,560) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,560) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,562) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,591) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,614) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,614) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,614) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,615) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,644) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,667) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,667) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,667) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,669) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,694) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,821) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,822) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,822) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,823) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,854) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,877) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,878) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,878) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,880) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,910) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,932) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,933) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,933) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,934) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:10,962) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:10,981) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:10,984) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:10,984) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:10,987) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,013) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,035) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,037) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,037) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,038) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,065) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,214) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,216) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,216) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,217) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,246) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,270) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,271) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,271) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,272) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,302) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,322) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,323) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,323) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,328) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,357) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,378) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,379) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,379) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,380) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,408) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,584) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,584) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,584) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,585) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,612) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,635) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,635) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,635) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,636) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,664) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,687) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,688) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,688) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,692) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,720) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,741) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,741) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,741) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,743) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,772) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:11,792) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:11,794) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:11,794) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:11,795) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:11,823) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:12,143) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:12,144) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:12,144) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:12,146) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:12,175) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:12,196) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:12,197) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:12,197) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:12,201) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:12,227) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:12,254) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:12,255) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:12,255) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:12,256) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:12,282) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:34:12,305) | root| INFO | => Calculated FFT to uploaded Image
(2025-01-08 07:34:12,307) | root| INFO | => here in the widget number : 0
(2025-01-08 07:34:12,307) | root| INFO | => here in the widget number : 1
(2025-01-08 07:34:12,310) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:34:12,333) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
